ent_num,query,region,country
22748,-0- ,Miranda,Venezuela
22750,-0- ,Anzoategui,Venezuela
22752,-0- ,Aragua,Venezuela
22752,-0- ,Caracas,Venezuela
22751,El Recreo,"Libertador, Capital District",Venezuela
22753,-0- ,"Caracas, Captial District",Venezuela
22754,-0- ,"Caracas, Capital District",Venezuela
22755,-0- ,"Caracas, Capital District",Venezuela
22783,-0- ,-0- ,Iran
22784,-0- ,-0- ,Iran
22785,-0- ,-0- ,Iran
22786,-0- ,-0- ,Iran
22787,-0- ,-0- ,Iran
22788,-0- ,Esfahan,Iran
22790,-0- ,"Caracas, Capital District",Venezuela
21648,"Privada Primitivo Torres 52, Col. El Terrero, El Quince","El Salto, Jalisco 45680",Mexico
22803,-0- ,Carabobo,Venezuela
22804,-0- ,Barinas,Venezuela
22806,-0- ,Vargas,Venezuela
22807,-0- ,"Caracas, Capital District",Venezuela
22808,-0- ,Cojedes,Venezuela
22809,-0- ,Lara,Venezuela
22810,-0- ,Vargas,Venezuela
22811,-0- ,Miranda,Venezuela
22812,-0- ,-0- ,Pakistan
22824,-0- ,Raqqa,Syria
22863,-0- ,Mersin,Turkey
22863,-0- ,Istanbul,Turkey
22863,-0- ,Adana,Turkey
22884,-0- ,Songo,Region: Kafia Kingi
22884,-0- ,-0- ,Central African Republic
22885,-0- ,Songo,Region: Kafia Kingi
22903,-0- ,Juba,South Sudan
22904,-0- ,Juba,South Sudan
22905,Tongping,"Juba, Central Equatorial State",South Sudan
22906,-0- ,Juba,South Sudan
22923,Newclare,Johannesburg,South Africa
22924,Newclare,Johannesburg,South Africa
22943,"Unit 501, No. 17, Beside Samen Drugstore, Hakim West Highway",Tehran,Iran
22943,"No. 1401, Cross 5th Golazin and 2nd Golara, Eshtehard Industrial Zone","Eshtehard, Alborz",Iran
22944,60 Volunska Street,Kiev 03151,Ukraine
22944,Bud. 34 Bul.Lesi Ukrainky,Kyiv 01133,Ukraine
22944,Lesi Ukraini Bulvar 34,Kiev 252133,Ukraine
22945,"26a, Narodnogo Opolchenyia Street",Kiev 03151,Ukraine
22945,"Kv. 107, Bud. 15/2 Vul.Shuliavska",Kyiv 01054,Ukraine
22945,Ave. Vozdukhoflostsky 90,Kiev 03036,Ukraine
22950,"Unit 2, No. 129, Mir Ali Akbari St, Motahari Avenue",Tehran,Iran
22951,"No. 12, Saremi Street, Nejatollahi Street",Tehran,Iran
22951,"Gharani St., Besharat St., Saremi Alley, No. 12","Tehran, Tehran",Iran
22983,-0- ,-0- ,"Korea, North"
22985,"3-18 Pyongyang Information Center, Potonggang District",Pyongyang,"Korea, North"
22985,-0- ,Beijing,China
22985,-0- ,Shenyang,China
22985,-0- ,Shanghai,China
22986,"Haebangsan Hotel, Jungsong-Dong, Sungri Street, Central District",Pyongyang,"Korea, North"
22984,-0- ,Zhuhai,China
22987,-0- ,Beijing,China
22988,-0- ,Beijing,China
22989,-0- ,Beijing,China
22990,-0- ,Shenyang,China
22991,-0- ,Yanji,China
22992,-0- ,-0- ,"Korea, North"
22992,-0- ,Zhuhai,China
22993,-0- ,Zhuhai,China
22994,-0- ,Shenyang,China
22995,-0- ,Zhuhai,China
22996,-0- ,Shenyang,China
22998,-0- ,Dubai,United Arab Emirates
22997,-0- ,-0- ,"Korea, North"
22997,-0- ,Dandong,China
22999,-0- ,Dubai,United Arab Emirates
23000,-0- ,Dandong,China
22986,-0- ,Dandong,China
23001,-0- ,Shenyang,China
23002,"Jongpyong-Dong, Pyong Chon District",Pyongyang,"Korea, North"
23003,-0- ,-0- ,"Korea, North"
23004,-0- ,Pyongyang,"Korea, North"
23004,-0- ,Beijing,China
23004,-0- ,Shenyang,China
23005,-0- ,-0- ,"Korea, North"
23005,-0- ,Beijing,China
23005,-0- ,Dandong,China
23006,-0- ,-0- ,"Korea, North"
23006,-0- ,Dalian,China
23007,-0- ,Shanghai,China
23008,-0- ,Beijing,China
23009,-0- ,Beijing,China
23011,-0- ,Yanji,China
23012,-0- ,Beijing,China
23013,-0- ,Moscow,Russia
23014,-0- ,Vladivostok,Russia
23010,-0- ,Moscow,Russia
23015,"58-1 Mansu-dong, Sungri Street, Central District",Pyongyang,"Korea, North"
23016,-0- ,-0- ,Libya
23017,-0- ,-0- ,Libya
23023,-0- ,Hermel,Lebanon
23023,"Chams Building, 3rd Floor Jalal, Chtaura",Zahle,Lebanon
23024,-0- ,-0- ,Lebanon
23025,Sahata Choutra,Chtaura,Lebanon
23025,"Chams Building, 3rd Floor, Jalal, Chtaura",Zahle,Lebanon
23043,-0- ,"Ta'izz City, Ta'izz Governorate",Yemen
23043,Almqwat Mahtah Ahmed Sif,"Taiz City, Taiz Governorate",Yemen
23048,-0- ,Aden,Yemen
23048,"al-Tawilah, Kraytar District",Aden,Yemen
23049,-0- ,al-Bayda' Governorate,Yemen
23049,"al-Sharafa', al-Qurayshiyah District",al-Bayda' Governorate,Yemen
23049,"al-Wuhayshi Village, Az Zahir District",al Bayda' Governorate,Yemen
23050,At Takhtit Ministry Marab Jawlat Ayat Street,-0- ,Yemen
23051,"Fuwwah, south of Mukalla",Hadramawt Governorate,Yemen
23052,-0- ,-0- ,Yemen
23054,Yafi' District,Lahij Governorate,Yemen
23055,-0- ,Hadramawt Governorate,Yemen
23056,-0- ,Ta'izz Governorate,Yemen
20903,-0- ,-0- ,Colombia
20902,-0- ,-0- ,Colombia
20904,-0- ,-0- ,Colombia
20905,-0- ,-0- ,Colombia
22423,-0- ,-0- ,Colombia
23064,"142, Shahid Reza Farshadi and Shahid Hasan-e streets",Lavizan,Iran
23063,"Room 519, complex building Hubei Modern Five Metals and electromechanical Market",Wuhan,China
23063,"No. 5647, Dongxihu Ave, Dongxihu District","Wuhan, Hubei",China
23065,"No. 1, Sartipi Street, Shahid Mirzapoor Avenue, North of Sadr Bridge, Shariati Avenue",Tehran 19316-63384,Iran
23063,"Qiao mouth district space, building no. 101","Wuhan, Hubei 430040",China
23066,"No. 90, 15th St., North Kargar Avenue",Tehran 1439763111,Iran
23066,"No 1, Sartipi Ave, Semiari Ave, Shariati St",Tehran 19316-63381,Iran
23066,"No. 7, 15th St., North Amir Abad St., North Karegar St.",Tehran,Iran
23049,"Marfad Village, Marfad District",Yafia,Yemen
23050,-0- ,"Azzan, Abyan Governorate",Yemen
23083,-0- ,-0- ,"Korea, North"
23083,-0- ,-0- ,Kuwait
23083,-0- ,-0- ,Qatar
23083,-0- ,-0- ,United Arab Emirates
23083,-0- ,-0- ,Oman
23084,-0- ,-0- ,Kuwait
23084,-0- ,-0- ,Algeria
23085,-0- ,-0- ,"Korea, North"
23088,-0- ,-0- ,"Korea, North"
23087,-0- ,-0- ,"Korea, North"
23089,-0- ,Shenyang,China
22664,-0- ,-0- ,Ecuador
23090,-0- ,-0- ,"Korea, North"
23091,-0- ,-0- ,"Korea, North"
23092,-0- ,-0- ,Vietnam
23126,-0- ,"Caracas, Capital District",Venezuela
23127,-0- ,"Caracas, Capital District",Venezuela
23128,-0- ,Aragua,Venezuela
23129,-0- ,"Caracas, Capital District",Venezuela
23130,-0- ,"Caracas, District Capital",Venezuela
23131,-0- ,Miranda,Venezuela
23132,-0- ,Miranda,Venezuela
23133,-0- ,"Caracas, Capital District",Venezuela
23135,-0- ,Miranda,Venezuela
12884,-0- ,"Caracas, Capital District",Venezuela
23144,"No. 9, 22nd St., 9th Km. of Karaj Special Rd., 1389843613",Tehran,Iran
23144,"Africa St., West Nahid St., Akhtaran Ave., p. 57, 1967773314",Tehran,Iran
23145,Konrad-Duden-Weg 1,"Frankfurt am Main, Hessen 60437",Germany
23146,"Konrad Duden Weg 3, 60437",Frankfurt am Main,Germany
23146,"Schubertstr. 1 a, 65760","Eschborn, Hessen",Germany
23148,"57 Akhtaran Lane, West Nahid Street, Africa Blvd",Tehran,Iran
23149,"Uiam-dong, Taedonggang-guyok",Pyongyang,"Korea, North"
23151,"Changgyong 2-dong, Sosong-guyok",Pyongyang,"Korea, North"
23152,"Ansan 1-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23153,"Pulgunkori 2-dong, Potonggang-guyok",Pyongyang,"Korea, North"
23170,-0- ,Liaoning,China
23171,"No. 34-7, Zhenba Street, Zhenxing District",Dandong 118001,China
23171,"Rm 3002 No 99 3 1 Binjiang Middle Rd, Zhenxing District",Dandong,China
23173,-0- ,Pyongyang,"Korea, North"
23174,-0- ,-0- ,"Korea, North"
23175,-0- ,-0- ,China
23175,"Room 102, 1/F, Antai Garden, Zhenxing District","Dandong, Liaoning 118000",China
23176,-0- ,-0- ,China
23176,"No. 603, 2F, Jiadi Square, Developing Zone","Dandong, Liaoning",China
23176,"Beida Rd., Pingxiang City","Chongzuo, Guangxi 532600",China
23177,-0- ,-0- ,China
23177,"Room 301, No. 1 Building, Business & Tourist Section","Dandong, Liaoning",China
22611,-0- ,-0- ,South Africa
23176,"Room 703, No. 7 Building, Fangba, Yanjiang Development Zone",Dandong,China
23178,Central District,Pyongyang,"Korea, North"
23178,-0- ,-0- ,China
23178,-0- ,-0- ,Russia
23178,-0- ,-0- ,Poland
23183,-0- ,Pyongyang,"Korea, North"
23154,"Pulgunkori 1-dong, Potonggang-guyok",Pyongyang,"Korea, North"
22726,-0- ,Medellin,Colombia
23188,Carrera 43 A 1 Sur 220 Interior 706,"Medellin, Antioquia",Colombia
23189,"3 Saint Joseph, Saint Anthony Street",San Gwann,Malta
23189,22 Mensija St.,San Gwann,Malta
23190,Carrera 43 A 1 Sur 220 Oficina 706,"Medellin, Antioquia",Colombia
23191,Cl. 15A Nro. 106 13 13 Casa,"Cali, Valle",Colombia
23191,Cl. 15A Nro. 106 13 13C,"Cali, Valle",Colombia
23192,Calle 44 74 83,"Medellin, Antioquia",Colombia
22727,-0- ,-0- ,Colombia
22728,-0- ,Medellin,Colombia
23193,"18, Drive 41, Tumas Galea Street Ta'Paris",Birkirkara,Malta
23194,Sarage El Islam,Tripoli,Libya
23194,-0- ,Zuwarah,Libya
23195,22 Mensija Street,San Gwann,Malta
23195,"8, Simoha",Alexandria,Egypt
23196,"Semper Grove, F1 3A, Triq il-Qala",Qala - Gozo,Malta
23197,"31 Fawwara Ct. Flat 3, Turu Rizzo St.",Gzira,Malta
23203,"Office 5B, Level 8, Portomaso Business Tower, Portomaso Avenue",St. Julians STJ 4011,Malta
23204,"8, Boat Street Marsamxett",Valletta,Malta
23205,"The Business Centre, Valley Road",Msida MSD 9060,Malta
23206,"18, Drive 41, Tumas Galea Street, Ta'Paris",Birkirkara BKR 04,Malta
23207,"Al Nasr Street, Tarabulus",Tripoli 82874,Libya
23208,"Office 5B, Level 8, Portomaso Tower",St. Julians STJ 4011,Malta
23209,8 Windsor Road,Spanishtown,Jamaica
23214,-0- ,-0- ,"Korea, North"
23211,-0- ,Pyongyang,"Korea, North"
23215,-0- ,-0- ,"Korea, North"
23212,-0- ,Pyongyang,"Korea, North"
23223,-0- ,-0- ,United States
23224,-0- ,"Pulandian, Liaoning",China
23225,-0- ,"Dalian, Liaoning",China
15645,"Nikolina Gora, Odintsovo",Moscow,Russia
23226,-0- ,"Dezhou, Shandong",China
23227,-0- ,"Dezhou, Shandong",China
23229,2/1 Geroyev Panfilovtsev Street,Moscow,Russia
23229,Barviha Hills,Moscow,Russia
23230,Peredelkino,Moscow,Russia
13088,"19 Berezovaya St., Apt. 152",Nizhny Novgorod,Russia
13088,"2 Kommunalnaya Street, Vryazino, Shchelkovsky",Moscow,Russia
13088,"Apartment 2, House 4, Komsomolskaya Street, Fryazino Settlement",Moscow,Russia
12625,"Murjan 6, Jumeirah Beach Residences",Dubai,United Arab Emirates
23243,-0- ,Moscow,Russia
13086,"Nizhny Novgorod 6th District, #1A",-0- ,Russia
13086,"Mikrorayon 6, 1/A-81, Avtozavodsky District",Nizhny Novgorod,Russia
13087,"Leninsky Prospekt, 128-1-125",Moscow,Russia
23244,"Trident Grand Residence, Unit 604, Dubai Marina",Dubai 93743,United Arab Emirates
23245,"Ul. Lenina, D. 219A",Sochi 354364,Russia
23246,"Ul. Demokraticheskaya, D. 52",Sochi 354340,Russia
23252,17 Daniel Street,Bnei Brak,Israel
23252,28 Daniel Street,Bnei Brak,Israel
23252,Avenue Tchatchi 29,"Gombe, Kinshasa","Congo, Democratic Republic of the"
23256,"Strawinskylaan 335, WTC, B-Tower 3rd floor",Amsterdam 1077 XX,Netherlands
23256,"Gustav Mahlerplein 60, 7th Floor, ITO Tower",Amsterdam 1082 MA,Netherlands
23256,"70 Batetela Avenue, Tilapia Building, 5th floor","Kinshasa, Gombe","Congo, Democratic Republic of the"
23256,57/63 Line Wall Road,Gibraltar GX11 1AA,Gibraltar
23257,"Industrieweg 5, Nieuwkoop",Zuid-Holland 2421 LK,Netherlands
23258,-0- ,-0- ,"Congo, Democratic Republic of the"
23259,14 Avenue Sergent Moke,"Kinshasa, Gombe","Congo, Democratic Republic of the"
23260,"No. 70 Batetela Avenue, Tilapia Building (Orange), 5th floor",Kinshasa,"Congo, Democratic Republic of the"
23260,"No. 790 Panda Avenue, Golf Quarter",Lubumbashi,"Congo, Democratic Republic of the"
23261,-0- ,Kinshasa,"Congo, Democratic Republic of the"
23262,23 Tuval,Ramat Gan 5252238,Israel
23262,P.O. Box 101,Ramat Gan 5210002,Israel
23263,23 Tuval,Ramat Gan 5252238,Israel
23263,P.O. Box 101,Ramat Gan 5210002,Israel
23264,23 Tuval,Ramat Gan 5252238,Israel
23264,P.O. Box 101,Ramat Gan 5210002,Israel
23265,8356 Rue Labarre,"Montreal, Quebec H4P2E7",Canada
23266,-0- ,-0- ,Cayman Islands
23266,57/63 Line Wall Road,Gibraltar GX11 1AA,Gibraltar
23267,"Akara Building, 24 Castro Street, Wickhams Cay 1, P.O. Box 3136","Road Town, Tortola","Virgin Islands, British"
23268,"Akara Building, 24 Castro Street, Wickhams Cay 1, P.O. Box 3136","Road Town, Tortola","Virgin Islands, British"
23269,-0- ,-0- ,"Congo, Democratic Republic of the"
23270,-0- ,-0- ,"Virgin Islands, British"
23271,-0- ,-0- ,"Virgin Islands, British"
23272,"Palm Grove House, P.O. Box 438","Road Town, Tortola","Virgin Islands, British"
23273,"Palm Grove House, P.O. Box 438","Road Town, Tortola","Virgin Islands, British"
23274,57/63 Line Wall Road,-0- ,Gibraltar
23275,-0- ,Moscow,Russia
23276,Quinta Esterlima Km. 152.5,"San Bernardino, Suchitepequez",Guatemala
23277,1 Hill Park Jhellum Road,"Rawalpindi, Punjab",Pakistan
23278,-0- ,-0- ,Burma
23279,-0- ,Beijing,China
23284,Maglajska 19 11000,Beograd (Savski Venac),Serbia
23285,"P. Lordos Center, Makariou C'Avenue & Vironos Street, Block B, Floor 2, Flat 203 3105",Limassol,Cyprus
23285,"Elli Court 210, Archiepiskopou Makariou C'Avenue, 2nd Floor Apt 4, 3030",Limassol,Cyprus
23286,"Elli Court, Floor 2, Flat 4, 210, Makariou III Limassol, 3030",Limassol,Cyprus
23287,"Maglajska 19 11000, Beograd 6",Beograd,Serbia
23288,-0- ,-0- ,Serbia
23303,"38/2 Staraya Basmannaya, Apt. 310",Moscow,Russia
23304,-0- ,-0- ,Equatorial Guinea
23305,Banjul,-0- ,The Gambia
23254,"Novokosinskaya Street 38, Building 3, Apartment 3",Moscow 111539,Russia
23306,Ave Anacaona #83 Torre Caney Apt 25,Santo Domingo,Dominican Republic
23307,-0- ,Tashkent,Uzbekistan
23308,-0- ,Managua,Nicaragua
23323,-0- ,Banjul,The Gambia
23323,P.O. Box 3070 Serrekunda,-0- ,The Gambia
23324,-0- ,Kanilai,The Gambia
23325,-0- ,-0- ,The Gambia
23326,-0- ,-0- ,The Gambia
23327,-0- ,-0- ,The Gambia
23328,-0- ,-0- ,The Gambia
23329,-0- ,-0- ,The Gambia
23330,-0- ,-0- ,The Gambia
23331,-0- ,-0- ,The Gambia
23332,-0- ,-0- ,The Gambia
23333,-0- ,-0- ,The Gambia
23334,-0- ,-0- ,The Gambia
23336,"Customs Area, Adjacent to the Bus Park",Juba,South Sudan
23336,"Jebel Kujur, Juba-Yei Road",-0- ,South Sudan
23336,-0- ,"Luri, Central Equatoria State",South Sudan
23337,Hai-Amarat (off May Street),Juba,South Sudan
23283,"Othaya Road, Othaya Villas House #2",Nairobi 00202,Kenya
23283,"Hai-Jalaba, Centre Street","Juba, Central Equatoria",South Sudan
23283,-0- ,Juba,South Sudan
23344,-0- ,Aragua,Venezuela
23345,-0- ,Bolivar,Venezuela
23346,-0- ,"Caracas, Capital District",Venezuela
23347,-0- ,"Caracas, Capital District",Venezuela
13165,-0- ,-0- ,Greece
23223,-0- ,-0- ,Russia
23223,-0- ,-0- ,Greece
23223,-0- ,-0- ,Ukraine
23223,-0- ,-0- ,Spain
23363,-0- ,Guerrero,Mexico
23364,-0- ,"Aguascalientes, Aguascalientes",Mexico
23364,"Quinta Los Pirules Num. Ext. 182, Quinta Los Naranjos","Leon, Guanajuato 37210",Mexico
23365,"Severo Diaz 38, Col. Ladron de Guevara","Guadalajara, Jalisco 44600",Mexico
23403,-0- ,Mahdia,Tunisia
23404,"18 Drive 41, Thomas Galea Street, Ta' Paris",Birkirkara,Malta
23405,"The Business Centre, Valley Road",Msida MSD 9060,Malta
23406,"18, Drive 41, Tumas Galea Street, Ta' Paris",Birkirkara BKR 04,Malta
23407,"The Business Centre, Valley Road",Msida MSD 9060,Malta
23407,Oakdene Mediatrix Place,Zabbar,Malta
23408,"The Business Centre, Valley Road",Msida MSD 9060,Malta
23409,22 Mensija Street,San Gwann SGN 1432,Malta
23410,10 Quarry Garage,Gharghur,Malta
23410,22 Mensija Road,San Gwann SGN 1432,Malta
23410,"6/13, Ibragg road, Tal-Balal",Swieqi,Malta
23411,"Office 5B, Level 8, Portomaso Business Tower, Portomaso Avenue",St Julians STJ 4011,Malta
23412,"Level 8/5B, Portomaso Business Tower",St. Julians,Malta
23413,"Level 8/5B, Portomaso Business Tower",St. Julians,Malta
23414,Level 8/5B Portomaso Business Tower,St. Julians,Malta
23415,"Level 8/5B, Portomaso Business Tower",St. Julians,Malta
23416,Level 8/5B Portomaso Business Tower,St. Julians,Malta
23417,"Level 8, Office 5B Portomaso Business Tower",St. Julians STJ4011,Malta
23418,"Flat 2, Merill Court, Fuxa Street",San Gwann SGN 1308,Malta
23419,22 Mensjia Street,San Gwann SGN 1608,Malta
23419,"PO Box 105, 1045",Majuro,Marshall Islands
23420,22 Mensija Road,San Gwann SGN 1608,Malta
23421,Via Giovanni Lavaggi 152,Augusta (Siracusa) 96011,Italy
23421,Via Unione Sovietica 4,Siracusa 96100,Italy
23429,-0- ,-0- ,Iran
23430,-0- ,-0- ,Iran
23431,-0- ,-0- ,Iran
23432,-0- ,-0- ,Iran
23433,-0- ,-0- ,Iran
23444,-0- ,-0- ,Syria
23445,-0- ,-0- ,Syria
23445,-0- ,-0- ,Iraq
23463,"Meherabad Airport Road, Azadi Square, Foroudgah Street, Meradj Avenue",Tehran,Iran
23463,PO Box 13185-1688,Tehran,Iran
23464,"Km 3 Karaj Special Road, Ekbatan City, Azadi Square",Tehran,Iran
23465,"8, 12, 9, Menara Mutiara, Bangsar, Jalan Liku, Off Jalan Bangsar",Kuala Lumpur 59100,Malaysia
23467,-0- ,Karaj,Iran
23468,-0- ,Karaj,Iran
23469,-0- ,-0- ,China
23231,-0- ,-0- ,"Korea, North"
23473,Saadat Abad,Tehran,Iran
23474,"Saadat Abad Avenue, North Allameh Street, West 18th Alley - No 17",Tehran,Iran
23475,-0- ,-0- ,Iran
23476,"Room 303, Unit 2, Building Number 3, Number 99 Binjiang Lu (Road), Zhenxing District",Dandong,China
23476,"Room 303-01, Number 99-3, Binjiang Zhong Lu (Road)",Dandong,China
23476,"Number 5, Tenth Street, Zhenxing District","Dandong, Liaoning",China
23476,"245-11, Number 1 Wanlian Road, Shenhe District",Shenyang,China
23476,"Room 1101, No B, Jiadi Building, Business and Tourist",-0- ,China
23477,-0- ,Nakhodka,Russia
23478,-0- ,Abkhazia,Georgia
23464,PO Box 14155-1449,-0- ,Iran
23479,"Number 8, Unit 14, Tavana Building, Khan Babaei Alley, Nik Zare Street, Akbari Street, Ashrafti Esfahani Avenue",Tehran,Iran
23479,"Ghodarzi Alley, Building No. 11, Alborz, Third Floor, No. 9, Monacoheri St., Saadi St.",Tehran,Iran
23479,"Sa'di St., Manoucohehri St., Goodarzi Alley, Building No. 11, Alborz, Third Floor, No. 9",Tehran,Iran
23472,-0- ,-0- ,Iran
23480,"A101 Songgang Industry Park, No. 368 West Yindu Road",Shanghai 201612,China
23232,-0- ,Shenyang,China
23482,-0- ,Shenyang,China
23483,-0- ,Dalian,China
23484,-0- ,Shenyang,China
23503,-0- ,Ji'an,China
23504,-0- ,Dandong,China
23505,No. 567 Xinshi Street,Linjiang City,China
23506,-0- ,Zhuhai,China
23507,-0- ,-0- ,"Korea, North"
23507,-0- ,Zhuhai,China
23508,-0- ,Linjiang,China
23509,-0- ,Zhuhai,China
23510,"Changgyong 2-dong, Sosong-guyok",Pyongyang,"Korea, North"
23513,"Changgyong dong, Sosong-guyok",Pyongyang,"Korea, North"
23512,-0- ,Tumen,China
23515,"Pongnam-dong, Pyongchon-guyok",Pyongyang,"Korea, North"
23516,-0- ,Vladivostok,Russia
23519,-0- ,Pyongyang,"Korea, North"
23520,"Changgyong 2-dong, Sosong-guyok",Pyongyang,"Korea, North"
23523,"Room 2206 Floor 19, 602 Wangjing Yuan, Zhaoyang District",Beijing,China
23524,"c/o Korea Uljibong Shipping Co., Jongbaek 1-dong, Rakrang-guyok",Pyongyang,"Korea, North"
23543,"d. 20 str., 7 ofis 102V, ul. Elektrozavodskaya",Moscow 1072023,Russia
23544,"House 177, Apt. 64","Izhevsk, Udmurtskaya Respublika 426060",Russia
23547,-0- ,-0- ,Yemen
23548,2A Levanevsky Street,"Luhansk, Luhansk Region",Ukraine
23550,"Quarter Koshevogo 37, Apt. 28",Molodogvardeysk,Ukraine
23550,"Lenin Street 3, Apt. 1",Sorokino Krasnodon,Ukraine
23551,"Novoannivka Street, No. 9, Krasnodonsky District",Luhansk Region,Ukraine
23553,"133, ul. Chernyshevskogo","Vologda, Vologodskaya Obl 160019",Russia
23553,"122 Grazhdanskiy Prospect, Suite 5, Liter A",St. Petersburg 195267,Russia
23555,-0- ,St. Petersburg,Russia
23555,"133, ul. Chernyshevskogo","Vologda, Vologodskaya Obl 160019",Russia
23555,"122 Grazhdanskiy Prospect, Suite 5, Liter A",St. Petersburg 195267,Russia
23556,-0- ,St. Petersburg,Russia
23556,"133, ul. Chernyshevskogo","Vologda, Vologodskaya Obl 160019",Russia
23556,"122 Grazhdanskiy Prospect, Suite 5, Liter A",St. Petersburg 195267,Russia
23560,-0- ,St. Petersburg,Russia
23563,3A Vatutina St.,St. Petersburg 195009,Russia
23564,"d. 1A pom. 9.1A, Shosse Ilinskoe","Krasnogorsk, Krasnogorski Raion, Moskovskaya Obl. 143409",Russia
23565,"Novyi Arbat Str. 15, Building 2",Moscow 119019,Russia
23567,-0- ,-0- ,Russia
23574,-0- ,-0- ,Russia
23574,-0- ,-0- ,Ukraine
23576,"15 Ul., Svobody","Nizhni Novgorod, Nizhegorodskaya Obl. 603003",Russia
23573,-0- ,-0- ,Ukraine
23578,-0- ,-0- ,Ukraine
23579,Ul. Barbary 21,"Katowice, woj. Slaskie, pow. M. Katowice 40-053",Poland
23580,"d. 25 ofis 13, 14, per. Avtomobilny","Rostov-on-Don, Rostovskaya Oblast 344038",Russia
23581,-0- ,-0- ,Ukraine
23582,"134 Ulitsa Petrovskogo, Apt. 98",Donetsk,Ukraine
23583,"20 Ulitsa Novosadovaya, Apt. 41","Donetsk, Donetsk Region",Ukraine
23584,"7 Ulitsa Dneprodzerzhinskaya, Apt. 142","Donetsk, Donetsk Region",Ukraine
23585,41 Ulitsa Malakhova,"Donetsk, Donetsk Region",Ukraine
23586,"23 Prospect Mayakovskogo, Apt. 110",Donetsk,Ukraine
23586,26 Ulitsa Turbinnaya,Donetsk,Ukraine
23587,"211 Ulitsa Kuibysheva, Apt. 65","Donetsk, Donetsk Region",Ukraine
23510,Warranton Ville 458Soi 5Pattanakan Soi 44Suanluang,Bangkok 10250,Thailand
23524,"Room 9, Unit A, 3rd Floor, Cheong Sun Tower, 116-118, Wing Lok Street, Sheung Wan",-0- ,Hong Kong
23476,"Room 303, Unit 2, 3 Haolou, Building 99 Binjiang Middle Rd., Zhenxing","Dandong, Liaoning 118000",China
23603,-0- ,Ibague,Colombia
23604,-0- ,"Maripi, Boyaca",Colombia
23605,-0- ,"Maripi, Boyaca",Colombia
23606,-0- ,Bogota,Colombia
23607,-0- ,Bogota,Colombia
23608,-0- ,"Maripi, Boyaca",Colombia
23609,-0- ,Bogota,Colombia
23610,-0- ,"Simijaca, Cundinamarca",Colombia
23611,-0- ,Bogota,Colombia
23613,Carrera 8A No. 2 - 38,"Chiquinquira, Boyaca",Colombia
23614,Carrera 68 No. 175 - 55 Ca 1,Bogota,Colombia
23615,Transversal 46 No. 152 - 46 Ofc. 276,Bogota,Colombia
23616,Transversal 40 No. 150 - 46 Ofc. 259,Bogota,Colombia
23617,Carrera 14 No. 104 - 10,Bogota,Colombia
23618,Carrera 41 A No. 162 - 09,Bogota,Colombia
23624,Carrera 7 No. 12 C - 28,Bogota,Colombia
23628,-0- ,Beheira,Egypt
23625,-0- ,Bannu,Pakistan
23625,-0- ,Lahore,Pakistan
23629,-0- ,-0- ,Pakistan
23631,-0- ,Quetta,Pakistan
23630,-0- ,Qalyubia,Egypt
23632,-0- ,Gaza Strip,Palestinian
23632,-0- ,West Bank,Palestinian
23632,-0- ,Jerusalem,Israel
23633,-0- ,-0- ,Afghanistan
23633,-0- ,Istanbul,Turkey
23634,-0- ,Peshawar,Pakistan
23635,-0- ,"Chaman, Balochistan",Pakistan
23643,-0- ,Mambasa,"Congo, Democratic Republic of the"
23546,-0- ,-0- ,Russia
23545,-0- ,-0- ,Russia
23558,-0- ,"Sevastopol, Crimea",Ukraine
23647,"Flat G, 19 FL Maple Mansion, Taikoo Shing, Quarry Bay",-0- ,Hong Kong
23647,"Room 2410, 24/F, Block Q, Kornhill, Quarry Bay",-0- ,Hong Kong
23649,"Flat G, 19 FL Maple Mansion, Taikoo Shing, Quarry Bay",-0- ,Hong Kong
23650,43 Walana Cres,"Kooringal, NSW 2650",Australia
23650,Golden Triangle Special Economic Zone,Bokeo,Laos
23650,"292 Moo 1 Wiang, Chiang Saen District",Chiang Rai 57150,Thailand
23651,"100 (20) Mu. 2, Tambon Mae Salong Nai, Mae Fah Luang District",Chiang Rai,Thailand
23652,"Rm 3605, 36/F Wu Chung Hse, 213 Queens Rd E, Wan Chai",Hong Kong Island,Hong Kong
23575,1 Geroyev Street,"Tskhinval, South Ossetia",Georgia
23653,"Rm C, 15/F, Full Win Coml Ctr, 573 Nathan Rd, Mongkok, Kowloon",-0- ,Hong Kong
23653,"Rm 3605, 36FL, Wu Chung House, 213 Queen's Road East, Wan Chai, Wan Chai",-0- ,Hong Kong
23654,"292, Wiang","Chiang Saen, Chiang Rai 57150",Thailand
23654,"292 Mu. 1, Tambon Wiang, Chiang Saen District",Chiang Rai,Thailand
23654,"422/44 Chang Khlan Road, Tambon Chang Khlang, Mueang District",Chiang Mai,Thailand
23663,"Jinah-Hafez Al Asad Street, Abedah Building-1st Floor",Beirut,Lebanon
23648,-0- ,-0- ,Laos
23648,-0- ,-0- ,Thailand
23648,-0- ,-0- ,Burma
23648,-0- ,-0- ,China
23665,65 Siaka Stevens Street,Freetown,Sierra Leone
23667,"Enyado HSE, TemaHarbour, (0537N 00001W)",Tema,Ghana
23668,"2nd Street Sinkor, Logan Town, Montserrado County",Monrovia,Liberia
